# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  27.89090621 -134.20331472   11.9577442 ];[0.4795413196982688, -0.8698977889819377, -0.07908449346022814, 0.46065736818617237]
[  27.89222395 -134.19975221   15.94342298];[0.5661145851608959, -0.8607123570280901, -0.1791217686388628, 0.4661873554244801]
[  27.89360675 -134.19551603   19.9286457 ];[0.6508509341480516, -0.8486475527196292, -0.28149232649851846, 0.4735391015864079]
[  27.89478831 -134.19088075   23.91292257];[0.7337858231987318, -0.8334990612689922, -0.38648560350562716, 0.4828992801752899]
[  27.89526148 -134.18642239   27.89526083];[0.8149875630384372, -0.8149877503666489, -0.49450378512717674, 0.4945072533785571]
[  23.91292428 -134.19088219   27.89478883];[0.833503645523543, -0.7337903018544565, -0.482897288650065, 0.3864896575651682]
[  23.91172499 -134.19639617   23.91172522];[0.751443339961253, -0.7514432291164463, -0.3747950332946611, 0.3747924530176646]
[  23.91065609 -134.20069214   19.92760162];[0.6677600117998741, -0.765916204046481, -0.26960914984368956, 0.3653435517903613]
[  23.90939007 -134.20477907   15.94252829];[0.5823227370681203, -0.7774279253095772, -0.16696522108877132, 0.3579147292777971]
[  23.90820087 -134.20824483   11.95703756];[0.49509461541303673, -0.7861835693581989, -0.06658740051737727, 0.3523222759410396]
[  23.90710952 -134.21117736    7.9713442 ];[0.4060528161216084, -0.7923226022660462, 0.03171115977296755, 0.348428587328416]
[  23.90613084 -134.21363372    3.98561738];[0.31519118923396344, -0.7959424405424691, 0.12805150986039293, 0.3461361275098542]
[ 2.39052743e+01 -1.34215644e+02  3.52046306e-07];[0.2225068047632743, -0.7971009726463093, 0.22250505957979727, 0.3453864492563552]
[  23.90613057 -134.213634     -3.98561664];[0.12805342744556356, -0.7959417317929188, 0.31518953438355446, 0.34613650984718075]
[  23.90710916 -134.21117754   -7.9713434 ];[0.03171335034473509, -0.792321281003317, 0.4060511462134352, 0.34842935903865735]
[  23.90820043 -134.20824491  -11.95703665];[-0.06658487993903107, -0.786181619571874, 0.49509279366497966, 0.3523234144289383]
[  23.90938954 -134.20477907  -15.94252723];[-0.1669623307764324, -0.7774253065215058, 0.5823205559381224, 0.35791620337806146]
[  23.91065549 -134.20069202  -19.92760039];[-0.26960588874797137, -0.7659129312217741, 0.6677572655965653, 0.365345282377873]
[  23.9117248  -134.19639473  -23.91172433];[-0.37479143234591195, -0.7514393058723788, 0.7514397706777982, 0.3747944026858164]
[  23.91292336 -134.19088069  -27.89478799];[-0.48289609266465056, -0.7337855743504239, 0.8334991266542251, 0.38648886651664877]
[  19.93027891 -134.18756848  -31.87593624];[-0.5850786816945408, -0.6306109554057816, 0.9300535893685152, 0.29592878062264016]
[  19.92911266 -134.19425201  -27.89430159];[-0.4735360937123714, -0.6508932204501208, 0.8486969240590717, 0.281482709216908]
[  19.92803798 -134.19949253  -23.91119491];[-0.3653384679500561, -0.6677974978474224, 0.7659565711661718, 0.26959614846081703]
[  19.92668068 -134.20470189  -19.92668085];[-0.2599882772104918, -0.6816080354485772, 0.6816076851566671, 0.2599861293731104]
[  19.92557027 -134.20868274  -15.94174112];[-0.15710769870607985, -0.6926085387089411, 0.5955840634851656, 0.2524151088749105]
[  19.92453784 -134.21208159  -11.9564166 ];[-0.056439017846295104, -0.7009675195795037, 0.5078080852181435, 0.24671066297828992]
[  19.92360008 -134.2149816    -7.97091424];[0.042196172117135826, -0.7068237608142276, 0.4182532995260405, 0.24273735364058674]
[  19.92276884 -134.21743748   -3.98539644];[0.13891277558315393, -0.7102746942108247, 0.32691153502723486, 0.24039892193750845]
[ 1.99220519e+01 -1.34219478e+02 -1.92449991e-07];[0.2337779865371677, -0.7113786213431259, 0.23377933008570528, 0.2396375411034362]
[  19.92276867 -134.21743773    3.98539602];[0.32691033360667493, -0.7102741093490905, 0.13891430923675477, 0.24039927828735483]
[  19.92359986 -134.21498178    7.97091376];[0.4182521558872334, -0.7068225750181342, 0.042197979767061654, 0.24273809171812535]
[  19.92453757 -134.21208172   11.95641603];[0.507806836190593, -0.7009657793995975, -0.05643686654656977, 0.24671175769027165]
[  19.92556995 -134.20868282   15.94174043];[0.5955825282372758, -0.6926062303234198, -0.15710518051972056, 0.25241653870172004]
[  19.92668046 -134.20470146   19.92668018];[0.681605682954537, -0.681605148842739, -0.2599853875376662, 0.25998784108779127]
[  19.92803791 -134.1994914    23.9111944 ];[0.7659538853112741, -0.6677939829143988, -0.3653352476835812, 0.26959807563390303]
[  19.92911248 -134.19425074   27.89430101];[0.8486932758247764, -0.6508890413459982, -0.47353263812908625, 0.2814847681801847]
[  19.93027748 -134.18756782   31.87593584];[0.9300522452041038, -0.6306083174149986, -0.585080703325165, 0.29592554747454314]
[  15.94629693 -134.18216836   35.85518096];[1.0237265044895107, -0.5236104681056243, -0.6932227613217787, 0.2115461736387807]
[  15.94526582 -134.19035862   31.87556853];[0.9427850090024351, -0.5467432150549425, -0.5777278334367718, 0.1938354373818567]
[  15.94427808 -134.196765     27.89385009];[0.860824164645604, -0.5662026239900642, -0.4661786729646269, 0.17908925908659643]
[  15.94337217 -134.20179836   23.91072032];[0.7775294479949594, -0.582409510420883, -0.35789775703478566, 0.1669285653647501]
[  15.94227339 -134.20679253   19.92625043];[0.6926685353756078, -0.595640196690588, -0.25239937904610793, 0.157083366789097]
[  15.94108711 -134.21162882   15.94108717];[0.6061377832177609, -0.6061381482429533, -0.14933059704373822, 0.1493288459120583]
[  15.94023325 -134.21498453   11.95590016];[0.517915893212004, -0.614128806587947, -0.04842224960680171, 0.1434727902079932]
[  15.93946369 -134.21786587    7.97055636];[0.4279437640065579, -0.6197227972441788, 0.05048882627024452, 0.13939200360078824]
[  15.9387877  -134.22032552    3.98521245];[0.33621138098653086, -0.6230175443058136, 0.14751282072398417, 0.13699096230347824]
[ 1.59382114e+01 -1.34222392e+02  8.13190932e-08];[0.24271468335450164, -0.6240712957690827, 0.24271365469835732, 0.13621222965490007]
[  15.93878759 -134.22032574   -3.98521226];[0.1475140665459688, -0.6230170142452739, 0.3362105083931049, 0.13699133536192826]
[  15.93946357 -134.21786603   -7.97055611];[0.050490364401255844, -0.6197217651656569, 0.4279429740238208, 0.1393927488032631]
[  15.9402331  -134.21498468  -11.95589984];[-0.048420392683380414, -0.614127235927057, 0.517915044040377, 0.14347388788106377]
[  15.941087   -134.21162866  -15.94108683];[-0.14932837873983157, -0.6061360802455822, 0.6061367148978112, 0.14933026305901537]
[  15.94227326 -134.20679228  -19.92625001];[-0.25239681130446756, -0.5956375534420276, 0.692667069752261, 0.1570850725390175]
[  15.94337213 -134.20179754  -23.91072003];[-0.35789487209436005, -0.5824063631680365, 0.7775273979705133, 0.1669305038466501]
[  15.94427797 -134.19676403  -27.89384976];[-0.4661755349525465, -0.5661989087474337, 0.8608212836059469, 0.17909134929020326]
[  15.94526558 -134.19035752  -31.8755681 ];[-0.577724599397185, -0.5467388712286064, 0.9427810702118412, 0.1938375669087521]
[  15.94629514 -134.1821677   -35.85518045];[-0.6932243462527483, -0.5236075373078874, 1.0237256864263318, 0.21154267060904758]
[  11.96032115 -134.18445959  -35.8549788 ];[-0.687621582341427, -0.438741869134547, 1.033954785173989, 0.11229361495135366]
[  11.95951    -134.19237685  -31.875243  ];[-0.5721984588818498, -0.46097608855507366, 0.9525023075865934, 0.09415509749249175]
[  11.95873839 -134.19857983  -27.8934685 ];[-0.46064269048061446, -0.47966904205600763, 0.8700738496901727, 0.07902056265118683]
[  11.95803329 -134.20346074  -23.9103276 ];[-0.3522930302590326, -0.4952239631809448, 0.7863478720652807, 0.06651825158372639]
[  11.95720205 -134.20829272  -19.92589758];[-0.246676698537339, -0.5079123278924551, 0.7010891113473826, 0.05638306150598113]
[  11.95629587 -134.2130721   -15.94076953];[-0.14345128140303498, -0.5179692299469567, 0.6141859513553082, 0.04839306502121421]
[  11.95550428 -134.21705073  -11.95550426];[-0.042363351868525835, -0.5255986443019895, 0.525598375582686, 0.04236200801743903]
[  11.95491482 -134.21992483   -7.97028108];[0.05676262899742007, -0.5309485844421528, 0.4353023979799449, 0.03815069947140451]
[  11.95440071 -134.2223914    -3.98507065];[0.1540255207589109, -0.5340981787843505, 0.34326704593701346, 0.03567327525713132]
[ 1.19539666e+01 -1.34224478e+02 -4.11901512e-09];[0.24948688553654588, -0.5351057424780906, 0.24948766996598445, 0.034872459319388094]
[  11.95440065 -134.22239157    3.98507061];[0.3432664380789239, -0.5340976931675874, 0.15402653723182097, 0.03567365223402699]
[  11.95491475 -134.21992498    7.97028099];[0.43530188877148773, -0.5309476021180245, 0.05676393319736327, 0.038151432920841805]
[  11.95550421 -134.2170508    11.95550412];[0.5255978173922189, -0.5255972107010547, -0.04236171195770431, 0.04236308375244094]
[  11.95629581 -134.21307204   15.94076935];[0.6141852065151087, -0.5179673354372154, -0.14344928851274624, 0.04839446363439484]
[  11.95720197 -134.2082926    19.92589733];[0.7010880245707457, -0.5079099337113409, -0.2466743639763806, 0.05638476870636899]
[  11.95803327 -134.20346013   23.91032747];[0.7863462994542052, -0.4952211328565803, -0.3522903868019797, 0.06652020049999804]
[  11.95873833 -134.19857908   27.89346833];[0.8700715485558281, -0.4796657179477718, -0.4606397982216256, 0.07902270591049497]
[  11.95950985 -134.19237596   31.87524275];[0.9524990584750458, -0.46097223359693873, -0.5721954286113007, 0.09415734662694597]
[  11.96031984 -134.18445863   35.8549782 ];[1.0339513206441497, -0.43873735167615896, -0.6876203873928448, 0.11229283895784699]
[   7.97381608 -134.18601196   35.85480816];[1.0411641168995893, -0.3518985036220379, -0.6837248837609115, 0.015328014305068277]
[   7.97325766 -134.19374223   31.87499056];[0.9593482366385444, -0.3732970423610124, -0.5683508714231794, -0.0033272237416601125]
[   7.97272905 -134.19980543   27.89318042];[0.8765849808042561, -0.3912731260247798, -0.45678763747963946, -0.018920080397564876]
[   7.97224712 -134.2045815    23.91003501];[0.792550453845421, -0.40621746674694614, -0.348386990848584, -0.03182096974373372]
[   7.97168966 -134.20929995   19.92563628];[0.7070072859377806, -0.4183975253498191, -0.24268515135484658, -0.04229233016281486]
[   7.97107785 -134.21404053   15.94053563];[0.6198381364835882, -0.42804194534672113, -0.1393470760239149, -0.05055453072701285]
[   7.97054339 -134.21800063   11.95531261];[0.5310024423598727, -0.43535219354780563, -0.0381237794051537, -0.056796349886544945]
[   7.97009869 -134.2212074     7.9700986 ];[0.4404657604347318, -0.44046580838566224, 0.061151180830275195, -0.06115215256820215]
[   7.96975202 -134.22368308    3.98497613];[0.3482140385422632, -0.4434802969914596, 0.15858480988265825, -0.06371764632699285]
[ 7.96946152e+00 -1.34225785e+02 -4.54243506e-08];[0.25423287283109586, -0.4444452609603047, 0.2542322508274823, -0.06454457078040542]
[   7.96975199 -134.22368322   -3.9849762 ];[0.15858567787560418, -0.4434798240163638, 0.34821358659452306, -0.0637172761649958]
[   7.97009864 -134.22120762   -7.97009861];[0.06115234323245071, -0.4404649073773665, 0.4404653962142698, -0.06115141739280118]
[   7.97054335 -134.21800075  -11.95531257];[-0.038122290495220354, -0.4353508789050565, 0.5310020354704577, -0.05679527148686056]
[   7.97107781 -134.21404056  -15.94053555];[-0.1393452437577853, -0.42804021086396726, 0.6198375904642, -0.05055312772316303]
[   7.97168962 -134.20929993  -19.92563614];[-0.2426829800046309, -0.41839535659537874, 0.7070064447465738, -0.04229063057379803]
[   7.97224712 -134.20458103  -23.91003497];[-0.34838452662008956, -0.40621491477915883, 0.792549156942517, -0.03181897920939675]
[   7.97272902 -134.19980483  -27.89318035];[-0.45678491925210213, -0.3912701511087883, 0.8765830375279329, -0.018917869987311292]
[   7.97325754 -134.19374149  -31.8749904 ];[-0.568348047617064, -0.37329364463724735, 0.959345352489645, -0.0033247728447181324]
[   7.9738149  -134.18601125  -35.85480775];[-0.6837236197834518, -0.3518945853138245, 1.041161289007261, 0.015327555062869452]
[   3.98698586 -134.18691129  -35.8546957 ];[-0.6814290672691881, -0.26308300945124563, 1.0454526633510106, -0.07950227857657145]
[   3.98670108 -134.1945322   -31.87483138];[-0.5660829760294802, -0.28370388727702467, 0.9634182993155804, -0.09874908472740206]
[   3.98643258 -134.20051343  -27.89300154];[-0.45451434341140445, -0.30101047619571103, 0.8804536589087181, -0.11486067748652315]
[   3.98618812 -134.2052281   -23.90985472];[-0.34608241793687466, -0.31538347270538397, 0.7962336362608563, -0.12820945717566049]
[   3.98590841 -134.20987925  -19.92547587];[-0.24032879661524617, -0.3270872870504601, 0.7105196469981678, -0.13905698733838434]
[   3.98560022 -134.2145972   -15.94039253];[-0.13692286576943832, -0.33634597937113087, 0.6231908189483932, -0.14762330313367975]
[   3.98533099 -134.2185466   -11.95519563];[-0.03561820270624735, -0.3433580266119963, 0.534206244801469, -0.15410028391856692]
[   3.98510687 -134.22175387   -7.970015  ];[0.06374953893868686, -0.34825984713236524, 0.44353038057916044, -0.1586226956605643]
[   3.98493403 -134.22421048   -3.98493395];[0.16128650063216066, -0.35114913090997546, 0.3511491319334029, -0.16128711755799463]
[ 3.98478843e+00 -1.34226322e+02  7.21419922e-08];[0.2570459900706116, -0.3520748029661521, 0.2570465124711238, -0.16214371409589015]
[   3.98493401 -134.22421085    3.98493405];[0.35114877233886205, -0.35114870791050273, 0.16128725740842673, -0.1612867318433356]
[   3.98510684 -134.22175414    7.97001506];[0.4435301216432145, -0.34825900012735883, 0.0637505980490743, -0.15862195156364367]
[   3.98533097 -134.21854676   11.95519565];[0.5342059738109683, -0.3433567952468795, -0.03561681331642537, -0.1540991925776803]
[   3.9856002  -134.21459728   15.94039252];[0.6231904039466324, -0.3363443812087206, -0.13692112256685457, -0.14762184278440893]
[   3.98590839 -134.20987927   19.9254758 ];[0.7105189684245745, -0.3270852810308456, -0.24032673445174038, -0.1390551975774023]
[   3.98618812 -134.2052277    23.90985474];[0.796232547125717, -0.3153811342313245, -0.3460800438753329, -0.12820739590914826]
[   3.98643256 -134.20051294   27.89300152];[0.8804519300166762, -0.30100777397595757, -0.45451170959142445, -0.1148583504889838]
[   3.98670101 -134.19453154   31.87483125];[0.9634157698903646, -0.2837008297305707, -0.5660802899461986, -0.09874640478505561]
[   3.98698479 -134.18691077   35.85469544];[1.0454505288824785, -0.2630794148965473, -0.6814277352530156, -0.07950245029136949]
[ 1.01175364e-06 -1.34187206e+02  3.58546565e+01];[1.0468758590502771, -0.1722919391977499, -0.6806709677656404, -0.17228853344053907]
[ 1.49442676e-08 -1.34194791e+02  3.18747770e+01];[0.9647688353314261, -0.1921934575631478, -0.5653338096313073, -0.192193552609883]
[ 1.34132259e-08 -1.34200745e+02  2.78929409e+01];[0.8817370189305476, -0.20887785336057693, -0.4537630776076532, -0.2088779150870755]
[ 1.43340279e-08 -1.34205439e+02  2.39097939e+01];[0.7974551042351357, -0.22271846575465348, -0.34532062449557366, -0.22271853233098812]
[ 1.41901182e-08 -1.34210068e+02  1.99254218e+01];[0.7116841333311774, -0.23397770815620172, -0.23954969648061958, -0.23397777124398952]
[ 1.45797610e-08 -1.34214779e+02  1.59403444e+01];[0.6243020466727082, -0.24287684743191854, -0.13612107876219615, -0.242876911540889]
[ 1.61116271e-08 -1.34218725e+02  1.19551563e+01];[0.535267857103247, -0.24961098557683203, -0.034789289662569056, -0.24961108159135037]
[ 1.63848580e-08 -1.34221932e+02  7.96998692e+00];[0.44454560414620475, -0.2543156872552057, 0.06460938119150733, -0.25431578334479576]
[ 1.65271152e-08 -1.34224393e+02  3.98491910e+00];[0.35212093097137576, -0.25708800942372767, 0.16218058230775081, -0.2570881056587499]
[ 1.72898813e-08 -1.34226064e+02 -8.08144375e-08];[0.25798742607965414, -0.25798710972818684, 0.2579869282982073, -0.257987211348671]
[ 1.62495773e-08 -1.34224393e+02 -3.98491922e+00];[0.16218130554249702, -0.2570875953736716, 0.3521205841565595, -0.257087660082212]
[ 1.61013560e-08 -1.34221932e+02 -7.96998700e+00];[0.06461040905173956, -0.25431490596783035, 0.4445453479351262, -0.2543149706460279]
[ 1.56966605e-08 -1.34218725e+02 -1.19551564e+01];[-0.03478792926529272, -0.2496098200242558, 0.5352675978648666, -0.24960990492839152]
[ 1.53978529e-08 -1.34214779e+02 -1.59403444e+01];[-0.13611938874669208, -0.2428753076680652, 0.6243016807660623, -0.24287539215603252]
[ 1.50460416e-08 -1.34210068e+02 -1.99254218e+01];[-0.23954766648693965, -0.23397583456039123, 0.7116834910345867, -0.23397591849959004]
[ 1.47113961e-08 -1.34205439e+02 -2.39097939e+01];[-0.345318300841582, -0.22271629100262996, 0.7974540546153955, -0.2227163742646214]
[ 1.51304548e-08 -1.34200745e+02 -2.78929409e+01];[-0.45376050395321604, -0.208875353727996, 0.8817353598607627, -0.20887544143740255]
[ 1.41750691e-08 -1.34194790e+02 -3.18747769e+01];[-0.5653310865188921, -0.1921906288932305, 0.9647664234612346, -0.19219073787212956]
[ 1.50243768e-08 -1.34187205e+02 -3.58546564e+01];[-0.6806693798509651, -0.1722885289148548, 1.0468742498423502, -0.17228863643974832]
[  -3.98698377 -134.186911    -35.85469539];[-0.6814294508990822, -0.07950569044101423, 1.0454518150491199, -0.2630795668467336]
